id,mission,disposition,label,orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_re,equilibrium_temp_k,insolation_flux_earth,stellar_teff_k,stellar_radius_re,apparent_mag,ra,dec
1909,TESS,CONFIRMED,1,4.1536624,1.702,12310.0,12.7595,1138.0,278.886,5818.8,1.09,11.3187,96.744643,-46.821364
191,TESS,CONFIRMED,1,8.1587261,4.288,15337.0,12.7393,1059.0,209.118,5600.0,1.0,9.1468,359.900874,-35.031335
1910,TESS,CONFIRMED,1,5.4161129,3.385,14310.0,13.3752,1087.0,232.397,5652.0,1.1,13.2958,170.324325,-22.388177
1911,TESS,CONFIRMED,1,7.8181434,4.98,3650.0,9.95177,1125.0,266.851,5549.0,1.64,12.5757,61.657801,-25.349667
1912,TESS,CONFIRMED,1,5.4053583,4.859,6770.0,13.4237,1507.0,857.119,6410.0,1.59,10.5579,126.337825,-11.500989
1913,TESS,CONFIRMED,1,3.3489038,3.3546298,10987.1747675,13.011038,1330.3337928,740.224566,5711.0,1.2295901,11.8656,102.847425,-29.058655
1914,TESS,CONFIRMED,1,4.1933422,1.8220996,4804.157266,11.5425702,1531.5517841,1300.3125192,6405.0,1.6277601,12.2309,103.517356,-27.050416
1915,TESS,CONFIRMED,1,2.2920348,3.1812507,10585.2906021,13.2497142,1622.3537935,1637.2058065,6208.0,1.26526,13.1472,108.452399,-33.437346
1916,TESS,CONFIRMED,1,1.888231,3.6693894,4358.3260875,14.4776426,2800.5022616,14536.662674,8549.0,2.12128,12.4539,109.104521,-31.244395
1917,TESS,CONFIRMED,1,1.82069,3.049,12340.0,15.6593,1958.0,2440.7,6155.0,1.35,12.0457,296.688442,-63.565649
1918,TESS,FALSE POSITIVE,0,3.39829,2.634,4340.0,7.06633,1413.0,662.808,6271.0,1.09,12.2876,167.582816,-58.982985
1919,TESS,CONFIRMED,1,4.2337078,2.008,7690.0,19.6222,1491.0,822.444,6333.7,1.46,11.3287,195.794015,-41.384862
192,TESS,CONFIRMED,1,3.9227122,2.555,11953.0,7.23153,1091.0,235.573,4800.0,0.64,10.2499,357.879198,-39.907121
1920,TESS,CONFIRMED,1,2.5441537,2.128,6780.0,10.5577,1301.0,476.965,5652.0,1.31,13.2755,200.634864,-44.688839
1921,TESS,CONFIRMED,1,5.17958,4.524,7620.0,14.829,1416.0,669.018,6116.0,1.65,12.1577,209.51701,-30.348153
1922,TESS,CONFIRMED,1,4.5768651,3.5592795,10869.4903086,19.1571223,1599.5559785,1547.1013862,6687.0,1.78295,12.3213,112.419225,-29.937916
1923,TESS,CONFIRMED,1,4.2042078,2.124,12080.0,12.1025,1210.0,355.909,6781.0,1.07,12.9264,114.283382,-32.755419
1924,TESS,CONFIRMED,1,2.8240691,3.808,8970.0,17.7861,2332.0,4913.69,8004.2,1.84,8.0552,147.580067,-66.113925
1925,TESS,CONFIRMED,1,2.3447752,1.814,15340.0,13.4487,1178.0,320.327,5515.0,1.04,11.9397,135.416303,-20.720369
1926,TESS,CONFIRMED,1,1.3372349,1.7026098,1226.6760556,3.0265786,1391.8701134,886.9841113,5111.9,0.860256,12.3686,89.598895,-30.811799
1927,TESS,CONFIRMED,1,4.1117731,2.1575648,22017.8853537,15.4112805,1032.6277308,268.7176151,5424.8,0.916164,12.3353,163.788852,-0.737066
1928,TESS,CONFIRMED,1,2.278575,2.159825,13638.9588751,14.7731999,1346.0744113,775.8848566,4879.0,1.21163,12.3119,320.762876,-40.048439
1929,TESS,CONFIRMED,1,3.8537616,3.392,18650.0,14.7144,1298.0,471.61,5697.0,1.06,13.1648,176.628323,-33.860076
193,TESS,CONFIRMED,1,0.7920646,0.466,1464.0,12.9674,1571.0,1013.69,5422.0,0.98,9.1031,358.668877,-37.628224
1930,TESS,CONFIRMED,1,2.8786641,2.207,8710.0,12.863,1297.0,471.142,6017.0,1.35,12.1014,223.658719,-38.744547
1931,TESS,CONFIRMED,1,3.8186276,4.282,3240.0,11.3749,1639.0,1200.24,6090.0,2.03,12.0233,171.845053,-44.088703
1932,TESS,CONFIRMED,1,5.6107737,6.3384834,6651.6899169,18.3701736,1583.7517779,1486.8578958,6013.5,2.21327,11.3299,127.38723,-12.944768
1933,TESS,CONFIRMED,1,3.2633165,5.2814337,5011.5725027,15.0902486,1912.7466985,3163.3762217,6561.0,2.08347,12.941,100.571247,-29.77678
1934,TESS,CONFIRMED,1,4.5111234,4.525,11170.0,18.5483,1599.0,1085.35,6540.6,1.71,10.5288,215.122762,-31.20207
1935,TESS,CONFIRMED,1,4.4352884,1.89,6410.0,11.2110231,1365.1232387,196.663,6245.0,1.38,12.2682,141.920643,-19.347648
1936,TESS,CONFIRMED,1,2.3506186,2.369,15940.0,12.801,1361.0,570.233,5593.0,0.97,11.7076,60.948278,-19.056818
1937,TESS,CONFIRMED,1,0.9466787,1.09,16490.0,14.6661,1646.0,1220.35,5707.0,1.07,12.4933,116.370721,-52.383259
1938,TESS,FALSE POSITIVE,0,12.7060866,2.4782523,5160.2020899,11.4460032,864.4786335,131.9890966,6200.5,1.10563,10.7347,219.389377,-42.0294
1939,TESS,FALSE POSITIVE,0,2.8970202,4.1502336,3080.9239308,,1278.5711929,631.5687933,8862.0,,8.2376,177.494824,-63.949071
194,TESS,CONFIRMED,1,4.8996461,3.07,10957.0,15.9746,,259.864,5940.0,1.5,10.248,5.160562,-23.935789
1941,TESS,FALSE POSITIVE,0,1.13305,1.073,100.0,2.16887,1536.0,925.999,5883.8,2.1,8.5122,95.102051,-66.400466
1942,TESS,FALSE POSITIVE,0,1.6563738,1.741,246.0,1.42047,1566.0,1000.88,5614.1,1.02,9.8146,122.61813,-65.852379
1944,TESS,FALSE POSITIVE,0,6.0988471,5.408818,8857.7284148,24.9943945,1566.6261042,1423.581832,7023.2,1.82219,10.9572,159.580056,-61.289786
1945,TESS,FALSE POSITIVE,0,1.57363,2.558,710.0,7.59717,3262.0,18801.9,5342.5,1.66,10.6707,137.66287,-64.471528
1946,TESS,FALSE POSITIVE,0,10.8458712,3.379,3120.0,21.6846,1516.0,878.752,6670.3,2.56,8.4672,217.279625,-43.361979
1947,TESS,FALSE POSITIVE,0,12.0077462,2.818,2921.0,,913.0,115.384,4990.7,,8.9301,156.738469,-60.665225
1948,TESS,FALSE POSITIVE,0,3.6473383,4.4572847,162.7642577,1.9083777,1470.447248,1104.8893752,5928.0,1.47579,10.1302,88.071315,-70.920308
195,TESS,CONFIRMED,1,2.0727598,2.619,14761.0,14.2954,1708.0,1414.87,5640.0,1.13,9.9696,24.605139,-55.772001
1950,TESS,FALSE POSITIVE,0,1.41144,2.509,414.379,,3316.0,20094.8,9208.0,,8.4215,189.810101,-69.542013
1952,TESS,FALSE POSITIVE,0,6.89132,5.369,5940.0,11.3151,1419.0,673.704,5488.0,1.41,10.5,154.996219,-79.802603
1953,TESS,FALSE POSITIVE,0,0.6923563,0.803,810.0,10.6207,3080.0,14950.4,6422.1,1.85,9.5187,215.145569,-41.983318
1955,TESS,FALSE POSITIVE,0,16.3152,1.992,2500.0,2.23088,630.0,26.312,3625.0,0.31,11.1825,206.105083,-40.336403
1956,TESS,FALSE POSITIVE,0,0.88958,1.844,1240.0,3.8492,2273.0,4433.23,5586.2,1.11,10.4877,213.978422,-62.906643
1957,TESS,FALSE POSITIVE,0,14.5187891,2.897,429.0,3.60283,714.0,43.2598,5844.8,1.79,9.4845,134.966386,-67.955597
1959,TESS,FALSE POSITIVE,0,3.2242808,4.3100077,868.6214414,8.5752112,1222.3580538,527.6121099,4866.2,2.62415,11.0897,166.085979,-67.991833
1962,TESS,FALSE POSITIVE,0,1.76447,2.749,2640.0,27.921,3207.0,17578.1,8049.0,5.08,7.185,228.629109,-43.387085
1963,TESS,FALSE POSITIVE,0,12.6534664,4.0982077,27095.439949,20.5105778,819.7441326,106.7171624,5394.6,1.18915,10.163,221.343502,-54.761146
1965,TESS,FALSE POSITIVE,0,2.2778177,3.212,880.0,,4896.0,95451.3,9096.5,,8.177301,223.151952,-61.568677
1967,TESS,FALSE POSITIVE,0,0.4262223,0.5111692,835.5797306,4.3877473,2918.8715623,17154.6137164,5343.0,1.4990799,9.9666,174.845028,-65.176299
1968,TESS,FALSE POSITIVE,0,3.97195,4.297,7670.0,13.8556,,1605.22,6535.3,1.55,10.52,212.193247,-56.322341
1969,TESS,FALSE POSITIVE,0,2.6855915,2.0491187,488.2401788,3.5729712,1674.1918061,1856.700481,5796.0,1.51715,8.5941,222.333572,-60.080256
197,TESS,CONFIRMED,1,14.278122,8.6972718,827.9264426,8.3566078,789.1468373,91.6541814,5105.0,2.90324,7.3566,353.033186,-21.801201
1971,TESS,FALSE POSITIVE,0,3.217824,1.735,1288.0,5.84702,1081.0,227.191,5418.0,1.67,10.3345,194.769773,-57.253713
1974,TESS,FALSE POSITIVE,0,5.438218,1.675,7830.0,14.7798,987.0,157.789,5342.0,1.49,10.5833,171.378387,-67.778575
1975,TESS,FALSE POSITIVE,0,2.8319354,3.21,780.0,4.18335,1531.0,914.113,5408.7,1.48,10.2081,168.076087,-60.93258
1976,TESS,FALSE POSITIVE,0,7.6943096,8.903,7400.0,,1536.0,925.441,4956.8,,8.8681,212.846611,-50.069977
1977,TESS,FALSE POSITIVE,0,17.0614756,3.384,2730.0,17.1048027,1158.6125921,425.8669904,9184.7,2.14183,9.5918,216.147711,-60.383601
1978,TESS,FALSE POSITIVE,0,6.0783344,4.8904528,16168.288913,16.9877965,998.7280008,235.1310083,8719.5,1.0,5.666,161.140515,-59.737608
1979,TESS,FALSE POSITIVE,0,1.30924,2.535,3370.0,,4208.0,52079.9,8832.5,,9.8678,161.046711,-59.92517
198,TESS,CONFIRMED,1,10.2150168,1.9683066,994.1089045,1.4777754,420.9334696,7.4195034,3763.0,0.447336,9.92801,2.271509,-27.121745
1980,TESS,FALSE POSITIVE,0,9.27898,6.514,9020.0,15.0807,1589.0,1058.72,5898.8,1.45,10.9805,218.270079,-43.298512
1983,TESS,FALSE POSITIVE,0,6.1110945,4.2566318,1098.152672,5.873208,1013.3467617,249.203041,5725.0,1.07235,10.3349,127.281049,-57.194209
1984,TESS,FALSE POSITIVE,0,0.5646193,1.295,510.0,3.01498,2674.0,8493.1,6237.0,1.3,10.361,168.871533,-44.428987
1985,TESS,FALSE POSITIVE,0,30.7864669,3.466,8750.0,23.8125,861.0,112.151,6101.8,2.05,9.9681,148.390562,-58.376077
1986,TESS,FALSE POSITIVE,0,7.5043829,4.8967771,12479.7176832,,930.973018,177.5290293,8613.8,,8.135,144.023758,-51.744648
1987,TESS,FALSE POSITIVE,0,2.5861465,1.299,2510.0,11.9748,1131.0,271.803,5635.4,2.33,9.62418,185.331855,-14.062379
1988,TESS,FALSE POSITIVE,0,2.2818488,3.973,1483.0,7.2854,1940.0,2351.9,5368.0,2.15,10.1854,190.132487,-48.740903
1989,TESS,FALSE POSITIVE,0,3.4551479,5.7444704,5191.7260014,,1205.6461821,499.3447666,8046.5,,10.2581,176.866343,-64.882975
199,TESS,CONFIRMED,1,104.8729635,6.554,12183.0,10.223,358.0,2.75278,5350.0,0.88,10.0391,80.105873,-59.895433
1990,TESS,FALSE POSITIVE,0,3.7899524,5.5268401,4345.4373432,11.7871267,1263.4194534,602.1590809,5579.5,1.10456,10.1574,158.670633,-59.748482
1991,TESS,FALSE POSITIVE,0,6.6570835,5.285,7164.0,14.8934,1336.0,528.884,5805.6,1.73,10.1405,169.958638,-51.866071
1992,TESS,FALSE POSITIVE,0,4.31224,2.704,4990.0,12.3576,1414.0,664.873,,1.72,10.5287,162.91688,-44.984741
1993,TESS,FALSE POSITIVE,0,3.9416903,2.537,12840.0,19.6321,1722.0,1460.48,6190.4,1.48,10.248,152.28015,-72.798117
1994,TESS,CONFIRMED,1,4.0337201,3.48,2868.0,11.5159,1841.0,1910.26,7369.0,2.22,10.2396,147.174575,-51.756564
1996,TESS,FALSE POSITIVE,0,7.72433,8.03,7120.0,20.0285,1630.0,1173.53,6249.4,2.32,10.2372,178.547176,-46.896887
1998,TESS,FALSE POSITIVE,0,1.10833,2.288,1060.0,4.58274,2270.0,4415.23,5972.0,1.4,10.186,184.259218,-51.075153
1999,TESS,FALSE POSITIVE,0,7.2133579,2.345,8814.0,21.2234,,271.595,5843.0,1.16,10.4109,156.995108,-48.428547
200,TESS,CONFIRMED,1,8.1382222,3.2797025,3852.0299874,6.1757682,836.7056912,115.8275563,5414.0,0.951985,7.8541,354.915467,-69.196043
2000,TESS,CONFIRMED,1,9.1270519,3.549,4568.0,8.34235,970.0,147.466,5400.0,1.18,10.3579,146.397063,-66.686631
2000,TESS,CONFIRMED,1,3.098367,1.963,496.0,2.47118,1185.0,328.067,5400.0,1.18,10.3579,146.397063,-66.686631
2002,TESS,FALSE POSITIVE,0,2.3330349,3.005,2795.0,15.6213,2951.0,12107.6,5986.5,1.56,10.4879,134.190203,-61.371461
2004,TESS,FALSE POSITIVE,0,1.79988,3.518,180.0,3.32197,2505.0,6540.68,6136.9,2.46,9.0607,143.46695,-55.175763
2006,TESS,FALSE POSITIVE,0,6.40938,2.356,280.0,10.1474,740.0,50.0267,4650.0,8.3,9.2225,91.22465,-69.360322
2008,TESS,FALSE POSITIVE,0,723.8345008,7.382946,3119.2983693,13.1361697,275.2869842,1.3572621,5463.0,1.94771,8.64807,63.857632,-16.902144
201,TESS,CONFIRMED,1,52.9781419,4.7965246,6347.2690959,11.4471492,598.2132842,30.2653161,6461.8,1.33031,8.5822,87.401782,-54.910423
2010,TESS,CONFIRMED,1,1134.6723963,8.6844623,11679.2159464,11.7582195,437.2015486,8.6347102,5842.0,1.0735199,9.26693,292.166942,53.487369
2011,TESS,CONFIRMED,1,11.5778362,3.8772499,217.3994918,1.5422129,806.3295569,99.9013415,5739.0,1.02607,5.0494,230.440115,-48.318817
2011,TESS,CONFIRMED,1,27.5920718,3.2743016,555.3352929,2.7050278,603.6616824,31.3830711,5739.0,1.02607,5.0494,230.440115,-48.318817
2011,TESS,CONFIRMED,1,,3.5341354,195.1972939,1.6208326,1091.635552,335.6075222,5739.0,1.02607,5.0494,230.440115,-48.318817
2012,TESS,CONFIRMED,1,3.0565259,4.145,8800.0,15.1633,1715.0,1438.0,5981.0,1.6,10.6506,229.99122,36.229545
2013,TESS,CONFIRMED,1,2.6162769,1.134893,1120.6014184,1.0972867,533.2271643,19.1060128,3352.0,0.325635,10.2705,239.577568,35.408114
2014,TESS,CONFIRMED,1,4.8099755,6.696,6965.0,22.6223,1869.0,2029.17,6417.0,2.65,9.63331,256.610728,44.776885
2015,TESS,CONFIRMED,1,3.3491408,1.207,7210.0,5.37673,657.0,31.0153,3223.0,0.32,12.8387,232.132653,27.361073
2017,TESS,FALSE POSITIVE,0,5.49826,2.04,12929.0,16.2801,,232.345,6362.6,1.34,8.2057,228.949819,27.36181
2018,TESS,CONFIRMED,1,7.4355709,2.3450321,1310.6803156,2.2761564,576.3403106,26.0757607,4218.9,0.622512,8.962,229.837442,29.207877
2019,TESS,CONFIRMED,1,15.3468182,6.425,665.0,3.99579,933.0,126.052,5588.0,1.8,9.6087,234.431765,48.955206
2020,TESS,CONFIRMED,1,5.633477,4.132,5651.0,13.2583,1372.0,588.518,6412.8,1.7,8.27468,245.151432,41.04796
2021,TESS,CONFIRMED,1,3.9415041,2.866,21330.0,13.8352,1179.0,321.85,5729.0,0.92,10.5484,240.549275,28.169625
2022,TESS,FALSE POSITIVE,0,0.4487349,2.8757897,3572.0328032,5.8054498,1408.021727,928.877466,3975.0,0.627144,11.6484,31.17055,65.289331
2023,TESS,FALSE POSITIVE,0,11.1900486,2.9741507,567.7989939,1.6608182,602.7435196,31.192573,4958.0,0.695992,8.5049,232.863345,33.902516
2024,TESS,CONFIRMED,1,2.8758831,3.14,3152.0,8.33267,1602.0,1095.91,6084.0,1.46,7.6262,247.622983,38.347535
2025,TESS,CONFIRMED,1,8.8720542,3.6593396,6144.296801,11.9849813,1098.1716895,343.7177625,6042.0,1.47996,10.9461,282.795256,82.245414
2027,TESS,FALSE POSITIVE,0,1.46329,2.431,750.0,3.54656,2149.0,3541.21,6168.0,1.28,10.5027,333.331904,62.857385
2028,TESS,FALSE POSITIVE,0,0.77871,1.458,670.0,6.16036,2789.0,10057.7,7751.0,2.25,10.9141,334.434433,62.465008
2029,TESS,FALSE POSITIVE,0,2.57134,3.824,920.0,10.7406,2382.0,5344.87,7125.0,3.56,10.9415,12.216148,59.386718
203,TESS,FALSE POSITIVE,0,51.94509,8.094,2534.0,0.705818,402.0,4.34593,3203.0,0.23,12.2423,43.018076,-67.687016
2030,TESS,FALSE POSITIVE,0,1.3254567,0.975,3365.0,14.4076,1470.0,776.933,5778.0,2.29,10.8489,349.672086,68.299217
2032,TESS,FALSE POSITIVE,0,17.0096703,2.228,4730.0,13.5294,,63.3708,6542.0,1.5,10.9293,333.311732,81.739729
2034,TESS,FALSE POSITIVE,0,2.89453,3.327,550.0,6.20845,2743.0,9411.16,9714.0,2.68,10.5682,351.380744,54.601182
2038,TESS,FALSE POSITIVE,0,3.7321195,5.738,4180.0,19.158,2421.0,5711.67,6570.0,2.8,10.5352,293.914601,81.554791
2041,TESS,FALSE POSITIVE,0,1.37477,1.601,960.0,3.0101,1612.0,1122.82,5825.0,1.02,10.4608,19.234846,62.35169
2042,TESS,FALSE POSITIVE,0,2.41872,2.685,1160.0,7.23529,1778.0,1660.52,6535.0,2.16,10.9518,350.369407,60.801171
2044,TESS,FALSE POSITIVE,0,4.1207509,2.158,973.0,7.46471,1963.0,2466.19,9953.0,2.38,10.4887,351.880281,61.392515
2046,TESS,CONFIRMED,1,1.4971447,2.4024159,16266.2491958,16.2528494,1828.8199186,2643.654975,6081.0,1.2431901,10.996,16.184942,74.331306
2047,TESS,FALSE POSITIVE,0,7.4072602,3.019,14765.0,14.7857,1116.0,258.039,5887.0,1.14,10.4708,5.867146,71.158807
2048,TESS,CONFIRMED,1,13.7905315,3.301,1140.0,2.60168,646.0,29.035,5021.6,0.76,10.7545,237.924107,52.306308
2052,TESS,FALSE POSITIVE,0,1.62263,1.555,1630.0,4.33692,1439.0,713.443,5016.1,1.01,10.0943,238.501017,19.596887
2053,TESS,FALSE POSITIVE,0,4.27808,1.9576205,1096.6013542,17.8096125,1222.901639,528.551257,4772.0,5.2787499,10.5008,310.331372,82.435302
2054,TESS,FALSE POSITIVE,0,3.5684459,2.934,939.0,5.87762,1928.0,2297.53,8124.0,2.08,10.7633,358.248392,60.481667
2055,TESS,FALSE POSITIVE,0,4.6981739,2.36,7417.0,31.434,,1344.6,6782.0,1.61,10.6526,324.238857,69.283946
2056,TESS,FALSE POSITIVE,0,10.2207,3.848,300.0,2.95608,1081.0,226.74,6748.7,1.72,7.3307,2.599567,58.489439
2058,TESS,FALSE POSITIVE,0,1.51567,2.281,750.0,14.18,1605.0,1102.82,4963.0,4.96,10.5365,359.678289,62.625907
2059,TESS,FALSE POSITIVE,0,3.7543552,1.878,470.0,4.6716,1539.0,931.407,8398.0,1.75,10.1731,5.198855,55.542814
206,TESS,CONFIRMED,1,0.7363132,0.6736853,1322.5461054,1.5332682,840.1706554,117.7581671,3358.0,0.351676,12.4312,73.73822,-62.521874
2060,TESS,FALSE POSITIVE,0,2.2657506,3.419,388.0,8.00485,3256.0,18671.1,10125.0,4.14,9.8722,13.27005,60.618112
2061,TESS,FALSE POSITIVE,0,1.45655,1.51,580.0,1.83776,1273.0,436.167,4475.0,0.7,10.636,4.747716,56.367066
2062,TESS,FALSE POSITIVE,0,4.04163,1.719,3100.0,13.1608,1163.0,304.098,6895.0,2.36,10.155,27.778642,63.081422
2064,TESS,CONFIRMED,1,8.8036803,2.997,8360.0,8.9006,813.0,72.699,5701.0,0.94,11.5906,254.130502,44.302536
2065,TESS,FALSE POSITIVE,0,,12.5551812,1341.1309509,10.443271,1105.1977778,352.5989492,5701.43,2.7564499,9.0024,192.577265,26.159536
2066,TESS,FALSE POSITIVE,0,1.76442,2.749,8800.0,23.0,3189.0,17176.2,9277.7,2.26,8.522,228.631968,-43.385063
2068,TESS,CONFIRMED,1,7.7690887,2.6251447,1416.7912077,2.3663308,481.070845,12.6577686,3700.0,0.542573,11.1806,186.27356,60.418346
207,TESS,FALSE POSITIVE,0,5.6492853,4.0424046,44346.559983,26.5608527,1144.213679,405.0881542,5963.0,1.21025,13.4734,94.218082,-58.229798
2076,TESS,CONFIRMED,1,10.3563596,3.4814933,923.942127,2.4103206,671.7367777,48.1191014,5149.6,0.772148,8.3745,217.392016,39.790399
2076,TESS,CONFIRMED,1,35.1257472,2.839,2066.0,3.17021,388.0,3.78846,5149.6,0.77,8.3745,217.392016,39.790399
2076,TESS,CONFIRMED,1,21.0153047,4.315,2072.0,3.78219,641.0,28.033,5149.6,0.77,8.3745,217.392016,39.790399
2078,TESS,FALSE POSITIVE,0,6.2772478,1.5325014,910.5215536,2.5385441,816.9663784,105.278027,5244.0,0.800741,11.0372,227.179973,82.446925
2081,TESS,CONFIRMED,1,10.5054362,2.4850401,1320.6016253,1.947929,432.3359777,8.2567001,3742.0,0.515547,11.642,264.302263,53.025567
2084,TESS,CONFIRMED,1,6.0784031,2.117,1810.0,2.07448,554.0,15.739,3630.0,0.47,13.3257,259.254539,72.747023
2084,TESS,FALSE POSITIVE,0,8.1490285,2.3210553,2850.6795113,2.5781465,441.633629,8.990204,3630.0,0.466766,13.3257,259.254539,72.747023
2088,TESS,CONFIRMED,1,124.72987,7.2967692,1781.9160024,3.5130935,292.6629465,1.7337719,4902.0,0.831423,10.8812,261.374894,75.88228
209,TESS,FALSE POSITIVE,0,4.3794298,1.6639354,969.6957616,2.3149088,845.782334,120.9359556,4892.0,0.742779,10.8545,19.394178,-66.903066
2095,TESS,CONFIRMED,1,17.664866,2.7644951,736.3925122,1.2984859,351.2711274,3.5982457,3746.0,0.463205,11.0788,285.636524,75.418514
2095,TESS,CONFIRMED,1,28.1722501,3.3983448,950.5653623,1.4475246,300.6575117,1.9311199,3746.0,0.463205,11.0788,285.636524,75.418514
2096,TESS,CONFIRMED,1,3.1190716,1.1585974,2964.5828911,1.6229796,454.5004101,10.0845871,3285.0,0.247331,13.4764,151.618699,74.827211
2096,TESS,CONFIRMED,1,6.3878202,1.4551851,5857.0164704,2.041471,357.8973634,3.8775285,3285.0,0.247331,13.4764,151.618699,74.827211
2097,TESS,FALSE POSITIVE,0,1.7890217,1.9190564,391.6251669,1.6741803,1237.8242135,554.8261181,5264.0,0.791524,11.6685,297.393769,66.293958
2099,TESS,FALSE POSITIVE,0,19.5078657,4.603,1770.0,3.92839,780.0,61.4917,4316.0,0.71,11.2011,285.786011,64.230256
2106,TESS,FALSE POSITIVE,0,0.6332593,0.8622011,1191.4597195,5.3027904,2032.1990726,4030.7512475,5590.0,0.976212,9.85649,207.178453,44.911752
2107,TESS,CONFIRMED,1,2.45457,2.39,19250.0,14.183,1322.0,508.468,5565.0,0.97,11.3819,286.796541,-58.696835
2108,TESS,FALSE POSITIVE,0,6.8019625,2.9121651,15465.6374163,29.3148832,1207.2104771,501.9413628,6300.0,1.42268,10.223,247.481601,21.495162
2109,TESS,CONFIRMED,1,0.67249,1.801,7890.0,15.7288,3053.0,14429.0,6647.0,1.7,9.78569,253.186297,16.579915
211,TESS,FALSE POSITIVE,0,6.5638575,1.7124147,2132.1775602,7.6270781,1003.4097296,239.5709931,5873.97,1.08871,9.4906,110.279707,-68.578366
2110,TESS,FALSE POSITIVE,0,32.76639,6.089,500.0,3.20531,693.0,38.3962,6073.0,1.39,9.69902,282.229631,78.568946
2111,TESS,FALSE POSITIVE,0,1.2680452,1.027,538.0,2.24707,1320.0,504.879,5477.0,0.95,9.1597,260.096376,20.281856
2113,TESS,FALSE POSITIVE,0,5.24612,4.194,1030.0,5.61881,1220.0,368.522,5286.9,1.76,10.5163,267.354593,40.457105
2115,TESS,FALSE POSITIVE,0,3.6944323,4.915,312.0,3.05838,2433.0,5824.87,8153.0,2.11,8.29254,19.595393,63.545086
2116,TESS,FALSE POSITIVE,0,5.3089937,5.876,531.0,3.29803,1883.0,2090.71,6927.0,1.65,9.68129,23.829473,72.936844
2117,TESS,FALSE POSITIVE,0,28.6620782,4.351,2600.0,12.4971,921.0,119.851,6280.0,1.72,9.98272,25.690461,65.895769
2118,TESS,FALSE POSITIVE,0,2.34483,1.417,370.0,4.2647,1367.0,580.577,6398.0,2.13,8.63532,242.201,35.691135
2119,TESS,CONFIRMED,1,7.2008611,2.03,50063.0,12.0629,491.0,9.67439,3606.0,0.5,10.3978,244.429882,26.304211
212,TESS,FALSE POSITIVE,0,0.3352715,0.7189856,19687.8213975,4.4688,2623.6739175,11198.5149308,3332.0,0.3,12.5595,22.550024,-59.583246
2120,TESS,CONFIRMED,1,5.7998189,1.014374,8567.3390223,2.6346124,354.6027378,3.7367095,3179.0,0.240233,12.8233,23.507315,65.513988
2121,TESS,FALSE POSITIVE,0,2.3195654,2.0259086,19508.6953576,12.4030722,953.6736208,195.4879901,4325.66,0.628365,11.9441,263.944366,36.196492
2122,TESS,CONFIRMED,1,3.5852284,3.0197224,16909.228538,14.5431829,1233.5328348,547.1719916,5852.0,1.06725,12.658,264.27351,25.731147
2124,TESS,CONFIRMED,1,3.5539283,3.6341388,9368.3887704,21.2028076,1761.6794429,2276.2950187,6184.0,2.0085199,11.1116,268.304336,37.21174
2125,TESS,CONFIRMED,1,5.0316347,5.265,4912.0,15.3999,1656.0,1248.65,6350.0,2.16,10.1213,267.640491,36.570176
2126,TESS,CONFIRMED,1,1.306188,1.4177746,24746.2794438,16.758883,1443.2894048,1025.5021895,5489.0,0.820181,11.7213,268.029111,37.546327
2127,TESS,CONFIRMED,1,5.5080682,2.6399995,21584.7573167,10.7299795,768.0533689,82.2406616,4790.0,0.740113,11.733,256.346376,33.012325
2128,TESS,CONFIRMED,1,16.3413889,5.3764481,372.0970618,2.629079,777.2060824,86.231465,5991.11,1.12506,6.6813,256.9818,32.105303
2129,TESS,CONFIRMED,1,4.627664,2.306,6190.0,14.3694,1581.0,1038.78,6727.6,1.55,9.54417,260.116172,38.242168
2130,TESS,CONFIRMED,1,5.0052605,4.9057646,7641.404098,13.6314528,1333.3240765,746.902456,6115.0,1.46701,11.0269,271.537672,26.426606
2131,TESS,CONFIRMED,1,1.8468345,2.565,13237.0,16.4012,1825.0,1845.3,6352.0,1.36,10.1058,278.631741,35.661431
2132,TESS,CONFIRMED,1,3.2440454,3.6774272,15011.9381969,21.0498466,1428.2108779,983.3097556,5703.0,1.38951,10.2025,283.305449,24.127248
2134,TESS,CONFIRMED,1,9.2292078,2.817,1606.0,3.21883,690.0,37.6631,4406.0,0.77,7.7945,271.935501,39.072927
2134,TESS,CONFIRMED,1,95.8531625,5.024,5975.0,5.95763,356.0,2.69104,4406.0,0.77,7.7945,271.935501,39.072927
2135,TESS,CONFIRMED,1,2.7884723,2.9462464,14467.6854046,13.9432645,1377.4020358,850.6754194,5833.0,1.12956,11.3998,274.405533,36.621462
2136,TESS,CONFIRMED,1,7.8519082,1.6318726,3873.9591492,2.1705803,379.2777558,4.8904688,3384.0,0.34388,11.7371,281.176343,36.563132
2137,TESS,FALSE POSITIVE,0,14.1502269,3.8264451,41358.8663923,18.6317683,617.9412206,34.4595552,4882.0,0.873952,12.2186,274.143956,34.173012
2138,TESS,FALSE POSITIVE,0,1.4821845,2.5956827,16269.2562793,27.5079498,2029.0310837,4005.675856,6835.31,1.31284,12.5466,281.6619,41.56002
2139,TESS,CONFIRMED,1,1.4013784,1.7042715,19735.2001267,13.9977478,1403.6558119,917.4100949,4984.0,0.934977,12.4197,267.284885,29.879043
2140,TESS,CONFIRMED,1,2.4706114,1.794486,14310.7159758,13.7703405,1363.7991993,817.5658193,5854.0,1.01613,10.854,286.808526,49.316421
